 Date,CL1 Close,CL1 Adj. Close
1/6/2010,83.18,83.18
1/5/2010,81.77,81.77
1/4/2010,81.51,81.51
12/31/2009,79.36,79.36
12/30/2009,79.28,79.28
12/29/2009,78.87,78.87
12/28/2009,78.77,78.77
12/24/2009,78.05,78.05
12/23/2009,76.67,76.67
12/22/2009,74.4,74.4
12/21/2009,72.47,72.47
12/18/2009,73.36,73.36
12/17/2009,72.65,72.65
12/16/2009,72.66,72.66
12/15/2009,70.69,70.69
12/14/2009,69.51,69.51
12/11/2009,69.87,69.87
12/10/2009,70.54,70.54
12/9/2009,70.67,70.67
12/8/2009,72.62,72.62
12/7/2009,73.93,73.93
12/4/2009,75.47,75.47
12/3/2009,76.46,76.46
12/2/2009,76.6,76.6
12/1/2009,78.37,78.37
11/30/2009,77.28,77.28
11/27/2009,76.05,76.05
11/25/2009,77.96,77.96
11/24/2009,76.02,76.02
11/23/2009,77.56,77.56
11/20/2009,76.72,76.72
11/19/2009,77.46,77.46
11/18/2009,79.58,79.58
11/17/2009,79.14,79.14
11/16/2009,78.9,78.9
11/13/2009,76.35,76.35
11/12/2009,76.94,76.94
11/11/2009,79.28,79.28
11/10/2009,79.05,79.05
11/9/2009,79.43,79.43
11/6/2009,77.43,77.43
11/5/2009,79.62,79.62
11/4/2009,80.4,80.4
11/3/2009,79.6,79.6
11/2/2009,78.13,78.13
10/30/2009,77,77
10/29/2009,79.87,79.87
10/28/2009,77.46,77.46
10/27/2009,79.55,79.55
10/26/2009,78.68,78.68
10/23/2009,80.5,80.5
10/22/2009,81.19,81.19
10/21/2009,81.37,81.37
10/20/2009,79.09,79.09
10/19/2009,79.61,79.61
10/16/2009,78.53,78.53
10/15/2009,77.58,77.58
10/14/2009,75.18,75.18
10/13/2009,74.15,74.15
10/12/2009,73.27,73.27
10/9/2009,71.77,71.77
10/8/2009,71.69,71.69
10/7/2009,69.57,69.57
10/6/2009,70.88,70.88
10/5/2009,70.41,70.41
10/2/2009,69.95,69.95
10/1/2009,70.82,70.82
9/30/2009,70.61,70.61
9/29/2009,66.71,66.71
9/28/2009,66.84,66.84
9/25/2009,66.02,66.02
9/24/2009,65.89,65.89
9/23/2009,68.97,68.97
9/22/2009,71.55,71.55
9/21/2009,69.71,69.71
9/18/2009,72.04,72.04
9/17/2009,72.47,72.47
9/16/2009,72.51,72.51
9/15/2009,70.93,70.93
9/14/2009,68.86,68.86
9/11/2009,69.29,69.29
9/10/2009,71.94,71.94
9/9/2009,71.31,71.31
9/8/2009,71.1,71.1
9/4/2009,68.02,68.02
9/3/2009,67.96,67.96
9/2/2009,68.05,68.05
9/1/2009,68.05,68.05
8/31/2009,69.96,69.96
8/28/2009,72.74,72.74
8/27/2009,72.49,72.49
8/26/2009,71.43,71.43
8/25/2009,72.05,72.05
8/24/2009,74.37,74.37
8/21/2009,73.89,73.89
8/20/2009,72.54,72.54
8/19/2009,72.42,72.42
8/18/2009,69.19,69.19
8/17/2009,66.75,66.75
8/14/2009,67.51,67.51
8/13/2009,70.52,70.52
8/12/2009,70.16,70.16
8/11/2009,69.45,69.45
8/10/2009,70.6,70.6
8/7/2009,70.93,70.93
8/6/2009,71.94,71.94
8/5/2009,71.97,71.97
8/4/2009,71.42,71.42
8/3/2009,71.58,71.58
7/31/2009,69.45,69.45
7/30/2009,66.94,66.94
7/29/2009,63.35,63.35
7/28/2009,67.23,67.23
7/27/2009,68.38,68.38
7/24/2009,68.05,68.05
7/23/2009,67.16,67.16
7/22/2009,65.4,65.4
7/21/2009,64.72,64.72
7/20/2009,63.98,63.98
7/17/2009,63.56,63.56
7/16/2009,62.02,62.02
7/15/2009,61.54,61.54
7/14/2009,59.52,59.52
7/13/2009,59.69,59.69
7/10/2009,59.89,59.89
7/9/2009,60.41,60.41
7/8/2009,60.14,60.14
7/7/2009,62.93,62.93
7/6/2009,64.05,64.05
7/2/2009,66.73,66.73
7/1/2009,69.31,69.31
6/30/2009,69.89,69.89
6/29/2009,71.49,71.49
6/26/2009,69.16,69.16
6/25/2009,70.23,70.23
6/24/2009,68.67,68.67
6/23/2009,69.24,69.24
6/22/2009,66.93,66.93
6/19/2009,69.55,69.55
6/18/2009,71.37,71.37
6/17/2009,71.03,71.03
6/16/2009,70.47,70.47
6/15/2009,70.62,70.62
6/12/2009,72.04,72.04
6/11/2009,72.68,72.68
6/10/2009,71.33,71.33
6/9/2009,70.01,70.01
6/8/2009,68.09,68.09
6/5/2009,68.44,68.44
6/4/2009,68.81,68.81
6/3/2009,66.12,66.12
6/2/2009,68.55,68.55
6/1/2009,68.58,68.58
5/29/2009,66.31,66.31
5/28/2009,65.08,65.08
5/27/2009,63.45,63.45
5/26/2009,62.45,62.45
5/22/2009,61.67,61.67
5/21/2009,61.05,61.05
5/20/2009,62.04,62.04
5/19/2009,59.65,59.65
5/18/2009,59.03,59.03
5/15/2009,56.34,56.34
5/14/2009,58.62,58.62
5/13/2009,58.02,58.02
5/12/2009,58.85,58.85
5/11/2009,58.5,58.5
5/8/2009,58.63,58.63
5/7/2009,56.71,56.71
5/6/2009,56.34,56.34
5/5/2009,53.84,53.84
5/4/2009,54.47,54.47
5/1/2009,53.2,53.2
4/30/2009,51.12,51.12
4/29/2009,50.97,50.97
4/28/2009,49.92,49.92
4/27/2009,50.14,50.14
4/24/2009,51.55,51.55
4/23/2009,49.62,49.62
4/22/2009,48.85,48.85
4/21/2009,46.51,46.51
4/20/2009,45.88,45.88
4/17/2009,50.33,50.33
4/16/2009,49.98,49.98
4/15/2009,49.25,49.25
4/14/2009,49.41,49.41
4/13/2009,50.05,50.05
4/9/2009,52.24,52.24
4/8/2009,49.38,49.38
4/7/2009,49.15,49.15
4/6/2009,51.05,51.05
4/3/2009,52.51,52.51
4/2/2009,52.64,52.64
4/1/2009,48.39,48.39
3/31/2009,49.66,49.66
3/30/2009,48.41,48.41
3/27/2009,52.38,52.38
3/26/2009,54.34,54.34
3/25/2009,52.77,52.77
3/24/2009,53.98,53.98
3/23/2009,53.8,53.8
3/20/2009,51.06,51.06
3/19/2009,51.61,51.61
3/18/2009,48.14,48.14
3/17/2009,49.16,49.16
3/16/2009,47.35,47.35
3/13/2009,46.25,46.25
3/12/2009,47.03,47.03
3/11/2009,42.33,42.33
3/10/2009,45.71,45.71
3/9/2009,47.07,47.07
3/6/2009,45.52,45.52
3/5/2009,43.61,43.61
3/4/2009,45.38,45.38
3/3/2009,41.65,41.65
3/2/2009,40.15,40.15
2/27/2009,44.76,44.76
2/26/2009,45.22,45.22
2/25/2009,42.5,42.5
2/24/2009,39.96,39.96
2/23/2009,38.44,38.44
2/20/2009,38.94,38.94
2/19/2009,39.48,39.48
2/18/2009,34.62,34.62
2/17/2009,34.93,34.93
2/13/2009,37.51,37.51
2/12/2009,33.98,33.98
2/11/2009,35.94,35.94
2/10/2009,37.55,37.55
2/9/2009,39.56,39.56
2/6/2009,40.17,40.17
2/5/2009,41.17,41.17
2/4/2009,40.32,40.32
2/3/2009,40.78,40.78
2/2/2009,40.08,40.08
1/30/2009,41.68,41.68
1/29/2009,41.44,41.44
1/28/2009,42.16,42.16
1/27/2009,41.58,41.58
1/26/2009,45.73,45.73
1/23/2009,46.47,46.47
1/22/2009,43.67,43.67
1/21/2009,43.55,43.55
1/20/2009,38.74,38.74
1/16/2009,36.51,36.51
1/15/2009,35.4,35.4
1/14/2009,37.28,37.28
1/13/2009,37.78,37.78
1/12/2009,37.59,37.59
1/9/2009,40.83,40.83
1/8/2009,41.7,41.7
1/7/2009,42.63,42.63
1/6/2009,48.58,48.58
1/5/2009,48.81,48.81
1/2/2009,46.34,46.34
12/31/2008,44.6,44.6
12/30/2008,39.03,39.03
12/29/2008,40.02,40.02
12/26/2008,37.71,37.71
12/24/2008,35.35,35.35
12/23/2008,38.98,38.98
12/22/2008,39.91,39.91
12/19/2008,33.87,33.87
12/18/2008,36.22,36.22
12/17/2008,40.06,40.06
12/16/2008,43.6,43.6
12/15/2008,44.51,44.51
12/12/2008,46.28,46.28
12/11/2008,47.98,47.98
12/10/2008,43.52,43.52
12/9/2008,42.07,42.07
12/8/2008,43.71,43.71
12/5/2008,40.81,40.81
12/4/2008,43.67,43.67
12/3/2008,46.79,46.79
12/2/2008,46.96,46.96
12/1/2008,49.28,49.28
11/28/2008,54.43,54.43
11/26/2008,54.44,54.44
11/25/2008,50.77,50.77
11/24/2008,54.5,54.5
11/21/2008,49.93,49.93
11/20/2008,49.62,49.62
11/19/2008,53.62,53.62
11/18/2008,54.39,54.39
11/17/2008,54.95,54.95
11/14/2008,57.04,57.04
11/13/2008,58.24,58.24
11/12/2008,56.16,56.16
11/11/2008,59.33,59.33
11/10/2008,62.41,62.41
11/7/2008,61.04,61.04
11/6/2008,60.77,60.77
11/5/2008,65.3,65.3
11/4/2008,70.53,70.53
11/3/2008,63.91,63.91
10/31/2008,67.81,67.81
10/30/2008,65.96,65.96
10/29/2008,67.5,67.5
10/28/2008,62.73,62.73
10/27/2008,63.22,63.22
10/24/2008,64.15,64.15
10/23/2008,67.84,67.84
10/22/2008,66.75,66.75
10/21/2008,70.89,70.89
10/20/2008,74.25,74.25
10/17/2008,71.85,71.85
10/16/2008,69.85,69.85
10/15/2008,74.54,74.54
10/14/2008,78.63,78.63
10/13/2008,81.19,81.19
10/10/2008,77.7,77.7
10/9/2008,86.59,86.59
10/8/2008,88.95,88.95
10/7/2008,90.06,90.06
10/6/2008,87.81,87.81
10/3/2008,93.88,93.88
10/2/2008,93.97,93.97
10/1/2008,98.53,98.53
9/30/2008,100.64,100.64
9/29/2008,96.37,96.37
9/26/2008,106.89,106.89
9/25/2008,108.02,108.02
9/24/2008,105.73,105.73
9/23/2008,106.61,106.61
9/22/2008,120.92,120.92
9/19/2008,104.55,104.55
9/18/2008,97.88,97.88
9/17/2008,97.16,97.16
9/16/2008,91.15,91.15
9/15/2008,95.71,95.71
9/12/2008,101.18,101.18
9/11/2008,100.87,100.87
9/10/2008,102.58,102.58
9/9/2008,103.26,103.26
9/8/2008,106.34,106.34
9/5/2008,106.23,106.23
9/4/2008,107.89,107.89
9/3/2008,109.35,109.35
9/2/2008,109.71,109.71
8/29/2008,115.46,115.46
8/28/2008,115.59,115.59
8/27/2008,118.15,118.15
8/26/2008,116.27,116.27
8/25/2008,115.11,115.11
8/22/2008,114.59,114.59
8/21/2008,121.18,121.18
8/20/2008,114.98,114.98
8/19/2008,114.53,114.53
8/18/2008,112.87,112.87
8/15/2008,113.77,113.77
8/14/2008,115.01,115.01
8/13/2008,116,116
8/12/2008,113.01,113.01
8/11/2008,114.45,114.45
8/8/2008,115.2,115.2
8/7/2008,120.02,120.02
8/6/2008,118.58,118.58
8/5/2008,119.17,119.17
8/4/2008,121.41,121.41
8/1/2008,125.1,125.1
7/31/2008,124.08,124.08
7/30/2008,126.77,126.77
7/29/2008,122.19,122.19
7/28/2008,124.73,124.73
7/25/2008,123.26,123.26
7/24/2008,125.49,125.49
7/23/2008,124.44,124.44
7/22/2008,127.95,127.95
7/21/2008,131.04,131.04
7/18/2008,128.88,128.88
7/17/2008,129.29,129.29
7/16/2008,134.6,134.6
7/15/2008,138.74,138.74
7/14/2008,145.18,145.18
7/11/2008,145.08,145.08
7/10/2008,141.65,141.65
7/9/2008,136.05,136.05
7/8/2008,136.04,136.04
7/7/2008,141.37,141.37
7/3/2008,145.29,145.29
7/2/2008,143.57,143.57
7/1/2008,140.97,140.97
6/30/2008,140,140
6/27/2008,140.21,140.21
6/26/2008,139.64,139.64
6/25/2008,134.55,134.55
6/24/2008,137,137
6/23/2008,136.74,136.74
6/20/2008,134.62,134.62
6/19/2008,131.93,131.93
6/18/2008,136.68,136.68
6/17/2008,134.01,134.01
6/16/2008,134.61,134.61
6/13/2008,134.86,134.86
6/12/2008,136.74,136.74
6/11/2008,136.38,136.38
6/10/2008,131.31,131.31
6/9/2008,134.35,134.35
6/6/2008,138.54,138.54
6/5/2008,127.79,127.79
6/4/2008,122.3,122.3
6/3/2008,124.31,124.31
6/2/2008,127.76,127.76
5/30/2008,127.35,127.35
5/29/2008,126.62,126.62
5/28/2008,131.03,131.03
5/27/2008,128.85,128.85
5/23/2008,132.19,132.19
5/22/2008,130.81,130.81
5/21/2008,133.17,133.17
5/20/2008,129.07,129.07
5/19/2008,127.05,127.05
5/16/2008,126.29,126.29
5/15/2008,124.12,124.12
5/14/2008,124.22,124.22
5/13/2008,125.8,125.8
5/12/2008,124.23,124.23
5/9/2008,125.96,125.96
5/8/2008,123.69,123.69
5/7/2008,123.53,123.53
5/6/2008,121.84,121.84
5/5/2008,119.97,119.97
5/2/2008,116.32,116.32
5/1/2008,112.52,112.52
4/30/2008,113.46,113.46
4/29/2008,115.63,115.63
4/28/2008,118.75,118.75
4/25/2008,118.52,118.52
4/24/2008,116.06,116.06
4/23/2008,118.3,118.3
4/22/2008,119.37,119.37
4/21/2008,117.48,117.48
4/18/2008,116.69,116.69
4/17/2008,114.86,114.86
4/16/2008,114.93,114.93
4/15/2008,113.79,113.79
4/14/2008,111.76,111.76
4/11/2008,110.14,110.14
4/10/2008,110.11,110.11
4/9/2008,110.87,110.87
4/8/2008,108.5,108.5
4/7/2008,109.09,109.09
4/4/2008,106.23,106.23
4/3/2008,103.83,103.83
4/2/2008,104.83,104.83
4/1/2008,100.98,100.98
3/31/2008,101.58,101.58
3/28/2008,105.62,105.62
3/27/2008,107.58,107.58
3/26/2008,105.9,105.9
3/25/2008,101.22,101.22
3/24/2008,100.86,100.86
3/20/2008,101.84,101.84
3/19/2008,104.48,104.48
3/18/2008,109.42,109.42
3/17/2008,105.68,105.68
3/14/2008,110.21,110.21
3/13/2008,110.33,110.33
3/12/2008,109.92,109.92
3/11/2008,108.75,108.75
3/10/2008,107.9,107.9
3/7/2008,105.15,105.15
3/6/2008,105.47,105.47
3/5/2008,104.52,104.52
3/4/2008,99.52,99.52
3/3/2008,102.45,102.45
2/29/2008,101.84,101.84
2/28/2008,102.59,102.59
2/27/2008,99.64,99.64
2/26/2008,100.88,100.88
2/25/2008,99.23,99.23
2/22/2008,98.81,98.81
2/21/2008,98.23,98.23
2/20/2008,100.74,100.74
2/19/2008,100.01,100.01
2/15/2008,95.5,95.5
2/14/2008,95.46,95.46
2/13/2008,93.27,93.27
2/12/2008,92.78,92.78
2/11/2008,93.59,93.59
2/8/2008,91.77,91.77
2/7/2008,88.11,88.11
2/6/2008,87.14,87.14
2/5/2008,88.41,88.41
2/4/2008,90.02,90.02
2/1/2008,88.96,88.96
1/31/2008,91.75,91.75
1/30/2008,92.33,92.33
1/29/2008,91.64,91.64
1/28/2008,90.99,90.99
1/25/2008,90.71,90.71
1/24/2008,89.41,89.41
1/23/2008,86.99,86.99
1/22/2008,89.85,89.85
1/18/2008,90.57,90.57
1/17/2008,90.13,90.13
1/16/2008,90.84,90.84
1/15/2008,91.9,91.9
1/14/2008,94.2,94.2
1/11/2008,92.69,92.69
1/10/2008,93.71,93.71
1/9/2008,95.67,95.67
1/8/2008,96.33,96.33
1/7/2008,95.09,95.09
1/4/2008,97.91,97.91
1/3/2008,99.18,99.18
1/2/2008,99.62,99.62
12/31/2007,95.98,95.98
12/28/2007,96,96
12/27/2007,96.62,96.62
12/26/2007,95.97,95.97
12/24/2007,94.13,94.13
12/21/2007,93.31,93.31
12/20/2007,91.06,91.06
12/19/2007,91.24,91.24
12/18/2007,90.49,90.49
12/17/2007,90.63,90.63
12/14/2007,91.27,91.27
12/13/2007,92.25,92.25
12/12/2007,94.39,94.39
12/11/2007,90.02,90.02
12/10/2007,87.86,87.86
12/7/2007,88.28,88.28
12/6/2007,90.23,90.23
12/5/2007,87.49,87.49
12/4/2007,88.32,88.32
12/3/2007,89.31,89.31
11/30/2007,88.71,88.71
11/29/2007,91.01,91.01
11/28/2007,90.62,90.62
11/27/2007,94.42,94.42
11/26/2007,97.7,97.7
11/23/2007,98.18,98.18
11/21/2007,97.29,97.29
11/20/2007,98.03,98.03
11/19/2007,94.64,94.64
11/16/2007,95.1,95.1
11/15/2007,93.43,93.43
11/14/2007,94.09,94.09
11/13/2007,91.17,91.17
11/12/2007,94.62,94.62
11/9/2007,96.32,96.32
11/8/2007,95.46,95.46
11/7/2007,96.37,96.37
11/6/2007,96.7,96.7
11/5/2007,93.98,93.98
11/2/2007,95.93,95.93
11/1/2007,93.49,93.49
10/31/2007,94.53,94.53
10/30/2007,90.38,90.38
10/29/2007,93.53,93.53
10/26/2007,91.86,91.86
10/25/2007,90.46,90.46
10/24/2007,87.1,87.1
10/23/2007,85.27,85.27
10/22/2007,87.56,87.56
10/19/2007,88.6,88.6
10/18/2007,89.47,89.47
10/17/2007,87.4,87.4
10/16/2007,87.61,87.61
10/15/2007,86.13,86.13
10/12/2007,83.69,83.69
10/11/2007,83.08,83.08
10/10/2007,81.3,81.3
10/9/2007,80.26,80.26
10/8/2007,79.02,79.02
10/5/2007,81.22,81.22
10/4/2007,81.44,81.44
10/3/2007,79.94,79.94
10/2/2007,80.05,80.05
10/1/2007,80.24,80.24
9/28/2007,81.66,81.66
9/27/2007,82.88,82.88
9/26/2007,80.3,80.3
9/25/2007,79.53,79.53
9/24/2007,80.95,80.95
9/21/2007,81.62,81.62
9/20/2007,83.32,83.32
9/19/2007,81.93,81.93
9/18/2007,81.51,81.51
9/17/2007,80.57,80.57
9/14/2007,79.1,79.1
9/13/2007,80.09,80.09
9/12/2007,79.91,79.91
9/11/2007,78.23,78.23
9/10/2007,77.49,77.49
9/7/2007,76.7,76.7
9/6/2007,76.3,76.3
9/5/2007,75.73,75.73
9/4/2007,75.08,75.08
8/31/2007,74.04,74.04
8/30/2007,73.36,73.36
8/29/2007,73.51,73.51
8/28/2007,71.73,71.73
8/27/2007,71.97,71.97
8/24/2007,71.09,71.09
8/23/2007,69.83,69.83
8/22/2007,69.26,69.26
8/21/2007,69.47,69.47
8/20/2007,71.12,71.12
8/17/2007,71.98,71.98
8/16/2007,71,71
8/15/2007,73.33,73.33
8/14/2007,72.38,72.38
8/13/2007,71.62,71.62
8/10/2007,71.47,71.47
8/9/2007,71.59,71.59
8/8/2007,72.15,72.15
8/7/2007,72.42,72.42
8/6/2007,72.06,72.06
8/3/2007,75.48,75.48
8/2/2007,76.86,76.86
8/1/2007,76.53,76.53
7/31/2007,78.21,78.21
7/30/2007,76.83,76.83
7/27/2007,77.02,77.02
7/26/2007,74.95,74.95
7/25/2007,75.88,75.88
7/24/2007,73.56,73.56
7/23/2007,74.89,74.89
7/20/2007,75.57,75.57
7/19/2007,75.92,75.92
7/18/2007,75.05,75.05
7/17/2007,74.02,74.02
7/16/2007,74.15,74.15
7/13/2007,73.93,73.93
7/12/2007,72.5,72.5
7/11/2007,72.56,72.56
7/10/2007,72.81,72.81
7/9/2007,72.19,72.19
7/6/2007,72.81,72.81
7/5/2007,71.81,71.81
7/3/2007,71.41,71.41
7/2/2007,71.09,71.09
6/29/2007,70.68,70.68
6/28/2007,69.57,69.57
6/27/2007,68.97,68.97
6/26/2007,67.77,67.77
6/25/2007,69.18,69.18
6/22/2007,69.14,69.14
6/21/2007,68.65,68.65
6/20/2007,68.19,68.19
6/19/2007,69.1,69.1
6/18/2007,69.09,69.09
6/15/2007,68,68
6/14/2007,67.65,67.65
6/13/2007,66.26,66.26
6/12/2007,65.35,65.35
6/11/2007,65.97,65.97
6/8/2007,64.76,64.76
6/7/2007,66.93,66.93
6/6/2007,65.96,65.96
6/5/2007,65.61,65.61
6/4/2007,66.21,66.21
6/1/2007,65.08,65.08
5/31/2007,64.01,64.01
5/30/2007,63.49,63.49
5/29/2007,63.15,63.15
5/25/2007,65.2,65.2
5/24/2007,64.18,64.18
5/23/2007,65.77,65.77
5/22/2007,64.97,64.97
5/21/2007,66.27,66.27
5/18/2007,64.94,64.94
5/17/2007,64.86,64.86
5/16/2007,62.55,62.55
5/15/2007,63.17,63.17
5/14/2007,62.46,62.46
5/11/2007,62.37,62.37
5/10/2007,61.81,61.81
5/9/2007,61.55,61.55
5/8/2007,62.26,62.26
5/7/2007,61.47,61.47
5/4/2007,61.93,61.93
5/3/2007,63.19,63.19
5/2/2007,63.68,63.68
5/1/2007,64.4,64.4
4/30/2007,65.71,65.71
4/27/2007,66.46,66.46
4/26/2007,65.06,65.06
4/25/2007,65.84,65.84
4/24/2007,64.58,64.58
4/23/2007,65.89,65.89
4/20/2007,63.38,63.38
4/19/2007,61.83,61.83
4/18/2007,63.13,63.13
4/17/2007,63.1,63.1
4/16/2007,63.61,63.61
4/13/2007,63.63,63.63
4/12/2007,63.85,63.85
4/11/2007,62.01,62.01
4/10/2007,61.89,61.89
4/9/2007,61.51,61.51
4/5/2007,64.28,64.28
4/4/2007,64.38,64.38
4/3/2007,64.64,64.64
4/2/2007,65.94,65.94
3/30/2007,65.87,65.87
3/29/2007,66.03,66.03
3/28/2007,64.08,64.08
3/27/2007,62.93,62.93
3/26/2007,62.91,62.91
3/23/2007,62.28,62.28
3/22/2007,61.69,61.69
3/21/2007,59.61,59.61
3/20/2007,56.73,56.73
3/19/2007,56.59,56.59
3/16/2007,57.11,57.11
3/15/2007,57.55,57.55
3/14/2007,58.16,58.16
3/13/2007,57.93,57.93
3/12/2007,58.91,58.91
3/9/2007,60.05,60.05
3/8/2007,61.64,61.64
3/7/2007,61.82,61.82
3/6/2007,60.69,60.69
3/5/2007,60.07,60.07
3/2/2007,61.64,61.64
3/1/2007,62,62
2/28/2007,61.79,61.79
2/27/2007,61.46,61.46
2/26/2007,61.39,61.39
2/23/2007,61.14,61.14
2/22/2007,60.95,60.95
2/21/2007,60.07,60.07
2/20/2007,58.07,58.07
2/16/2007,59.39,59.39
2/15/2007,57.99,57.99
2/14/2007,58,58
2/13/2007,59.06,59.06
2/12/2007,57.81,57.81
2/9/2007,59.89,59.89
2/8/2007,59.71,59.71
2/7/2007,57.71,57.71
2/6/2007,58.88,58.88
2/5/2007,58.74,58.74
2/2/2007,59.02,59.02
2/1/2007,57.3,57.3
1/31/2007,58.14,58.14
1/30/2007,56.97,56.97
1/29/2007,54.01,54.01
1/26/2007,55.42,55.42
1/25/2007,54.23,54.23
1/24/2007,55.37,55.37
1/23/2007,55.04,55.04
1/22/2007,51.13,51.13
1/19/2007,51.99,51.99
1/18/2007,50.48,50.48
1/17/2007,52.24,52.24
1/16/2007,51.21,51.21
1/12/2007,52.99,52.99
1/11/2007,51.88,51.88
1/10/2007,54.02,54.02
1/9/2007,55.64,55.64
1/8/2007,56.09,56.09
1/5/2007,56.31,56.31
1/4/2007,55.59,55.59
1/3/2007,58.32,58.32
1/2/2007,61.05,61.05
12/29/2006,61.05,61.05
12/28/2006,60.53,60.53
12/27/2006,60.34,60.34
12/26/2006,61.1,61.1
12/22/2006,62.41,62.41
12/21/2006,62.66,62.66
12/20/2006,63.72,63.72
12/19/2006,63.15,63.15
12/18/2006,62.21,62.21
12/15/2006,63.43,63.43
12/14/2006,62.51,62.51
12/13/2006,61.37,61.37
12/12/2006,61.02,61.02
12/11/2006,61.22,61.22
12/8/2006,62.03,62.03
12/7/2006,62.49,62.49
12/6/2006,62.19,62.19
12/5/2006,62.43,62.43
12/4/2006,62.44,62.44
12/1/2006,63.43,63.43
11/30/2006,63.13,63.13
11/29/2006,62.46,62.46
11/28/2006,60.99,60.99
11/27/2006,60.32,60.32
11/22/2006,59.24,59.24
11/21/2006,60.17,60.17
11/20/2006,58.8,58.8
11/17/2006,55.81,55.81
11/16/2006,56.26,56.26
11/15/2006,58.76,58.76
11/14/2006,58.28,58.28
11/13/2006,58.58,58.58
11/10/2006,59.59,59.59
11/9/2006,61.16,61.16
11/8/2006,59.83,59.83
11/7/2006,58.93,58.93
11/6/2006,60.02,60.02
11/3/2006,59.14,59.14
11/2/2006,57.88,57.88
11/1/2006,58.71,58.71
10/31/2006,58.73,58.73
10/30/2006,58.36,58.36
10/27/2006,60.75,60.75
10/26/2006,60.36,60.36
10/25/2006,61.4,61.4
10/24/2006,59.35,59.35
10/23/2006,58.81,58.81
10/20/2006,56.82,56.82
10/19/2006,58.5,58.5
10/18/2006,57.65,57.65
10/17/2006,58.93,58.93
10/16/2006,59.94,59.94
10/13/2006,58.57,58.57
10/12/2006,57.86,57.86
10/11/2006,57.59,57.59
10/10/2006,58.52,58.52
10/9/2006,59.96,59.96
10/6/2006,59.76,59.76
10/5/2006,60.03,60.03
10/4/2006,59.41,59.41
10/3/2006,58.68,58.68
10/2/2006,61.03,61.03
9/29/2006,62.91,62.91
9/28/2006,62.76,62.76
9/27/2006,62.96,62.96
9/26/2006,61.01,61.01
9/25/2006,61.45,61.45
9/22/2006,60.55,60.55
9/21/2006,61.59,61.59
9/20/2006,60.46,60.46
9/19/2006,61.66,61.66
9/18/2006,63.8,63.8
9/15/2006,63.33,63.33
9/14/2006,63.22,63.22
9/13/2006,63.97,63.97
9/12/2006,63.76,63.76
9/11/2006,65.61,65.61
9/8/2006,66.25,66.25
9/7/2006,67.32,67.32
9/6/2006,67.5,67.5
9/5/2006,68.6,68.6
9/1/2006,69.19,69.19
8/31/2006,70.26,70.26
8/30/2006,70.03,70.03
8/29/2006,69.71,69.71
8/28/2006,70.61,70.61
8/25/2006,72.51,72.51
8/24/2006,72.36,72.36
8/23/2006,71.76,71.76
8/22/2006,72.63,72.63
8/21/2006,72.45,72.45
8/18/2006,71.14,71.14
8/17/2006,70.06,70.06
8/16/2006,71.89,71.89
8/15/2006,73.05,73.05
8/14/2006,73.53,73.53
8/11/2006,74.35,74.35
8/10/2006,74,74
8/9/2006,76.35,76.35
8/8/2006,76.31,76.31
8/7/2006,76.98,76.98
8/4/2006,74.76,74.76
8/3/2006,75.46,75.46
8/2/2006,75.81,75.81
8/1/2006,74.91,74.91
7/31/2006,74.4,74.4
7/28/2006,73.24,73.24
7/27/2006,74.54,74.54
7/26/2006,73.94,73.94
7/25/2006,73.75,73.75
7/24/2006,75.05,75.05
7/21/2006,74.43,74.43
7/20/2006,73.08,73.08
7/19/2006,72.66,72.66
7/18/2006,73.54,73.54
7/17/2006,75.3,75.3
7/14/2006,77.03,77.03
7/13/2006,76.7,76.7
7/12/2006,74.95,74.95
7/11/2006,74.16,74.16
7/10/2006,73.61,73.61
7/7/2006,74.09,74.09
7/6/2006,75.14,75.14
7/5/2006,75.19,75.19
6/30/2006,73.93,73.93
6/29/2006,73.52,73.52
6/28/2006,72.19,72.19
6/27/2006,71.92,71.92
6/26/2006,71.8,71.8
6/23/2006,70.87,70.87
6/22/2006,70.84,70.84
6/21/2006,70.33,70.33
6/20/2006,68.94,68.94
6/19/2006,68.98,68.98
6/16/2006,69.88,69.88
6/15/2006,69.5,69.5
6/14/2006,69.14,69.14
6/13/2006,68.56,68.56
6/12/2006,70.36,70.36
6/9/2006,71.63,71.63
6/8/2006,70.35,70.35
6/7/2006,70.82,70.82
6/6/2006,72.5,72.5
6/5/2006,72.6,72.6
6/2/2006,72.33,72.33
6/1/2006,70.34,70.34
5/31/2006,71.29,71.29
5/30/2006,72.03,72.03
5/26/2006,71.37,71.37
5/25/2006,71.32,71.32
5/24/2006,69.86,69.86
5/23/2006,71.76,71.76
5/22/2006,69.23,69.23
5/19/2006,68.53,68.53
5/18/2006,69.45,69.45
5/17/2006,68.69,68.69
5/16/2006,69.53,69.53
5/15/2006,69.41,69.41
5/12/2006,72.04,72.04
5/11/2006,73.32,73.32
5/10/2006,72.13,72.13
5/9/2006,70.69,70.69
5/8/2006,69.77,69.77
5/5/2006,70.19,70.19
5/4/2006,69.94,69.94
5/3/2006,72.28,72.28
5/2/2006,74.61,74.61
5/1/2006,73.7,73.7
4/28/2006,71.88,71.88
4/27/2006,70.97,70.97
4/26/2006,71.93,71.93
4/25/2006,72.88,72.88
4/24/2006,73.33,73.33
4/21/2006,75.17,75.17
